generacja,najlepszy_fitness,sredni_fitness,liczba_gatunkow,czas_epoki_s,avg_fitness_informed,avg_fitness_uninformed,neat_avg_worth,bench_hold6040,bench_momentum,bench_random,pct_bond,pct_stock,pct_crypto,pct_cash,avg_trades
1780,615.18,470.49,2,2.43,489.40,451.59,3860.88,341.99,184.92,457.85,5.63,62.29,25.58,6.50,135.96
1781,682.40,494.52,2,2.33,502.68,486.36,4689.42,350.70,1125.04,466.47,5.95,59.84,29.38,4.84,158.87
1782,657.94,516.45,2,2.33,500.74,532.16,5683.60,303.13,231.20,374.02,5.74,62.55,27.71,4.00,176.99
1783,659.11,435.62,2,2.52,401.08,470.16,3414.67,341.48,468.46,369.56,5.75,65.90,22.74,5.61,111.97
1784,602.23,456.42,2,2.50,487.81,425.02,3568.89,341.77,247.88,426.63,6.57,61.78,27.33,4.32,151.09
1785,823.57,478.83,2,2.38,398.23,559.43,5133.35,352.27,454.19,429.45,6.69,63.96,22.48,6.88,171.48
1786,608.28,457.00,2,2.47,462.14,451.85,3581.02,404.70,283.66,516.83,7.01,60.94,25.98,6.06,157.47
1787,539.26,379.72,2,2.27,370.49,388.95,1922.43,334.40,690.04,390.71,6.79,59.45,25.58,8.18,96.27
1788,828.28,525.03,2,2.37,591.65,458.42,5905.24,395.43,275.12,431.41,8.08,53.66,31.24,7.02,213.29
1789,757.46,507.21,2,2.42,521.64,492.78,5501.12,328.37,848.13,389.40,7.80,49.79,37.69,4.72,207.61
1790,710.39,504.82,2,2.34,515.17,494.48,5225.02,368.42,186.07,416.78,7.70,49.71,36.52,6.08,193.57
1791,795.74,449.87,2,2.34,407.18,492.56,4261.81,379.36,530.18,454.51,7.44,52.47,34.26,5.83,136.39
1792,654.44,430.74,2,2.22,474.87,386.60,3064.68,331.10,182.79,395.02,6.29,54.31,34.91,4.49,118.83
1793,793.37,463.22,2,2.40,433.59,492.85,3754.80,392.34,216.49,508.73,6.71,54.93,31.05,7.31,143.38
1794,678.02,478.87,2,2.25,426.48,531.27,4491.27,361.62,476.91,406.87,6.92,56.17,32.22,4.69,151.97
1795,930.95,502.77,2,2.31,551.63,453.92,5985.75,382.84,177.46,407.62,7.63,59.61,23.60,9.16,184.88
1796,628.19,454.63,2,2.37,487.54,421.73,3548.78,343.76,756.13,467.00,6.16,62.71,25.17,5.97,142.86
1797,820.08,447.25,2,2.38,451.06,443.44,4277.63,300.43,1867.04,366.80,6.54,60.59,26.73,6.14,158.51
1798,916.93,527.92,2,2.27,628.50,427.35,7346.54,348.11,3120.27,412.99,6.83,61.21,26.02,5.94,203.72
1799,873.95,526.61,2,2.31,474.68,578.55,6869.01,312.07,437.72,377.99,6.75,63.07,24.69,5.49,198.60
1800,844.56,510.02,2,2.28,427.02,593.01,6340.22,339.40,158.96,391.28,7.18,64.54,23.63,4.66,193.65
1801,605.73,445.08,2,2.27,431.65,458.52,3267.40,433.19,272.34,503.38,6.94,59.75,27.38,5.93,174.13
1802,666.06,503.11,2,2.22,506.76,499.46,4854.84,302.10,371.64,385.45,5.55,57.33,32.87,4.26,179.06
1803,593.68,443.34,2,2.18,440.63,446.05,3620.57,364.27,572.68,419.09,6.48,60.58,27.26,5.68,146.73
1804,957.03,612.47,2,2.29,600.54,624.41,11966.69,403.52,205.52,450.65,6.53,65.92,22.02,5.53,273.10
1805,795.56,479.18,2,2.29,394.66,563.70,5129.92,406.70,228.47,526.67,6.30,67.88,22.68,3.15,157.01
1806,760.34,527.33,2,2.16,530.73,523.94,6322.05,420.62,341.79,548.46,6.92,69.40,19.32,4.36,220.23
1807,859.73,570.94,2,2.19,650.97,490.90,10729.85,332.79,159.18,384.30,7.25,65.86,20.72,6.17,246.01
1808,651.92,457.11,2,2.27,440.04,474.17,3613.83,427.39,2560.96,565.72,6.74,65.63,22.53,5.09,181.66
1809,766.68,516.38,2,2.23,449.74,583.02,7100.41,399.31,583.20,487.68,6.89,65.46,22.86,4.79,200.52
1810,848.57,577.90,2,2.53,509.62,646.19,10099.45,332.78,136.00,392.44,6.82,66.68,20.31,6.19,287.86
1811,623.96,476.31,2,2.40,437.23,515.39,4040.28,307.00,233.82,380.26,7.27,67.75,18.56,6.42,168.25
1812,577.68,417.23,2,2.16,414.39,420.08,2635.85,412.26,253.57,545.06,6.24,64.43,23.87,5.46,142.52
1813,743.10,506.55,2,2.08,447.10,565.99,6242.44,456.54,158.42,395.90,6.47,62.06,24.24,7.23,202.06
1814,624.66,422.31,2,2.25,434.37,410.25,2578.82,400.53,186.00,494.53,6.34,63.18,23.46,7.01,145.52
1815,534.15,416.30,2,2.12,411.76,420.84,2606.94,306.14,338.83,345.33,5.71,60.77,26.56,6.95,110.63
1816,655.05,473.88,2,2.25,481.52,466.23,3883.35,382.36,207.91,465.84,6.48,54.21,33.44,5.87,156.06
1817,800.48,549.63,2,2.22,639.30,459.95,8260.70,339.14,224.79,536.47,5.66,58.40,29.93,6.00,223.78
1818,837.12,526.21,2,2.13,440.64,611.79,7783.46,362.49,158.87,473.34,6.54,62.43,25.01,6.01,198.20
1819,818.83,535.15,2,2.26,570.48,499.81,6877.50,366.25,215.08,554.81,6.59,57.57,30.01,5.83,213.44
1820,662.91,498.14,2,2.34,520.49,475.79,4573.81,280.81,244.65,323.49,6.42,61.43,26.54,5.61,198.77
1821,725.45,477.66,2,2.17,520.83,434.50,4559.90,358.89,244.13,430.84,7.51,63.54,22.81,6.14,185.17
1822,801.95,569.41,2,2.19,635.92,502.89,8530.63,318.50,313.24,382.37,8.14,64.72,21.35,5.79,315.75
1823,591.67,448.77,2,2.18,428.77,468.78,3320.64,391.74,237.72,447.71,11.26,50.65,28.00,10.09,204.34
1824,786.58,534.19,2,2.20,539.20,529.18,6818.06,394.33,205.04,464.46,7.54,61.34,24.05,7.07,230.26
1825,620.90,416.65,2,2.01,438.18,395.12,2627.34,350.21,447.20,439.18,6.83,63.11,23.69,6.37,128.94
1826,626.68,446.47,2,2.08,416.03,476.92,3337.16,290.82,301.43,342.70,6.51,58.29,28.71,6.49,148.49
1827,780.39,459.39,2,2.35,447.53,471.26,3740.33,325.13,154.23,398.41,6.46,60.76,26.52,6.26,160.46
1828,818.67,549.49,2,2.22,528.61,570.37,7655.20,286.27,202.89,343.60,6.27,59.04,28.19,6.49,228.85
1829,986.16,625.92,2,2.18,521.62,730.22,16062.67,381.48,296.51,463.92,7.14,69.36,15.98,7.52,281.06
1830,730.75,509.99,2,2.29,418.97,601.01,7254.27,381.03,182.22,456.81,7.50,72.33,14.39,5.77,236.11
1831,677.10,437.46,2,2.26,425.16,449.76,3075.38,350.75,545.83,395.80,7.15,60.09,26.39,6.37,169.84
1832,650.37,373.69,2,2.17,369.24,378.15,2050.83,340.94,158.49,433.88,6.57,57.04,27.75,8.65,115.27
1833,702.09,514.15,2,2.17,520.24,508.07,5841.18,395.24,940.55,438.31,6.54,55.61,32.69,5.16,204.29
1834,625.81,433.30,2,2.22,438.47,428.14,3133.38,343.11,259.40,435.17,7.35,57.63,27.84,7.18,159.38
1835,822.78,508.90,2,2.21,582.67,435.13,5751.21,362.25,499.92,419.68,6.73,58.72,28.86,5.69,201.85
1836,897.20,562.11,2,2.10,468.87,655.36,12051.76,317.40,392.16,429.88,8.10,62.41,22.48,7.01,284.63
1837,734.65,501.77,2,2.17,475.04,528.51,5766.38,306.33,146.56,371.39,7.12,65.75,22.71,4.42,189.14
1838,879.35,586.72,2,2.16,553.77,619.67,10413.60,308.74,809.44,418.39,6.19,64.22,24.88,4.72,224.31
1839,851.03,583.88,2,2.19,522.09,645.68,10741.52,338.20,837.03,454.49,6.95,67.64,18.96,6.45,264.04
1840,650.56,493.58,2,2.15,466.13,521.04,4740.09,350.57,262.16,437.22,6.21,67.62,21.06,5.11,171.08
1841,696.10,506.89,2,2.26,470.34,543.44,5303.65,490.96,1703.08,592.91,6.03,66.88,23.40,3.69,173.87
1842,576.01,439.75,2,2.23,451.13,428.37,3081.45,321.75,570.70,422.50,5.67,65.79,22.94,5.60,147.33
1843,800.73,547.17,2,2.39,489.35,604.98,7503.35,358.58,293.07,395.03,6.13,58.01,31.45,4.41,231.93
1844,608.60,432.66,2,2.08,469.58,395.75,2936.01,456.64,296.16,502.12,6.16,60.26,28.01,5.57,147.23
1845,637.36,496.74,2,2.55,519.12,474.37,4458.62,448.90,245.76,582.70,6.12,55.68,32.52,5.68,194.91
1846,672.97,499.89,2,2.28,549.80,449.99,5658.89,350.90,259.28,430.57,5.15,62.44,26.78,5.63,158.04
1847,806.15,613.09,2,2.38,607.47,618.71,11307.13,387.91,446.90,426.73,4.95,64.83,26.37,3.84,276.47
1848,718.92,552.65,2,2.34,582.26,523.04,7277.40,352.53,807.75,367.52,5.26,69.17,22.11,3.46,189.17
1849,811.03,567.07,2,2.28,529.00,605.14,8844.51,318.73,199.84,433.03,6.36,70.06,17.23,6.36,245.93
1850,708.31,468.83,2,2.23,503.69,433.96,4059.60,315.53,460.85,425.40,7.09,67.02,20.56,5.32,193.23
1851,975.73,599.75,2,2.59,625.25,574.24,11916.61,391.45,877.29,411.58,7.85,64.20,20.34,7.61,260.03
1852,649.13,454.74,2,2.41,439.04,470.44,3502.08,336.78,279.43,410.92,6.61,60.59,28.09,4.70,170.34
1853,793.77,569.07,2,2.41,575.11,563.03,8059.08,286.54,321.38,376.42,6.13,57.06,30.08,6.72,260.77
1854,689.82,535.20,2,2.45,576.89,493.51,6858.72,375.61,621.73,434.32,6.23,62.54,27.10,4.14,248.41
1855,855.13,644.81,2,2.30,608.42,681.20,14086.13,283.15,191.09,342.73,6.89,64.92,22.05,6.13,321.85
1856,822.59,630.90,2,2.28,585.31,676.50,11222.38,333.79,1996.07,456.30,6.95,66.92,19.21,6.93,290.58
1857,585.07,451.00,2,2.42,442.59,459.40,3146.96,384.06,191.92,406.69,6.62,61.91,25.27,6.20,177.36
1858,740.09,492.16,2,2.87,429.87,554.45,5471.82,327.68,565.16,406.42,6.74,58.30,30.57,4.40,190.28
1859,813.55,593.87,2,2.56,601.54,586.21,10601.36,357.82,365.37,387.98,6.89,57.24,30.06,5.81,270.44
1860,781.47,599.60,2,2.48,603.67,595.54,9515.10,380.47,331.28,475.43,6.71,59.16,26.98,7.14,303.50
1861,645.74,449.66,2,2.34,485.28,414.04,3477.34,447.43,1676.21,550.23,7.14,55.38,32.09,5.39,185.69
1862,613.93,438.74,2,2.45,431.42,446.05,2888.59,401.89,216.00,474.12,6.62,54.54,32.75,6.09,159.50
1863,760.58,518.80,2,2.45,549.58,488.03,6011.47,396.00,248.41,542.23,6.25,56.98,31.35,5.42,189.70
1864,667.96,446.63,2,2.58,404.61,488.65,3283.99,372.89,270.92,465.34,6.31,55.25,33.57,4.88,158.22
1865,605.56,412.01,2,2.39,422.77,401.25,2439.64,380.73,741.70,408.08,5.70,55.17,32.54,6.59,122.79
1866,659.32,505.93,2,2.34,542.59,469.27,5041.11,384.84,1576.08,519.26,6.17,60.62,28.32,4.89,181.27
1867,618.95,479.40,2,2.31,499.92,458.88,4346.89,315.70,136.21,367.62,6.47,62.54,27.41,3.58,197.03
1868,702.20,533.98,2,2.38,542.12,525.85,6860.61,383.34,916.68,429.13,6.07,57.95,32.62,3.36,216.45
1869,529.68,388.86,2,2.38,375.17,402.55,2055.51,370.81,229.90,474.15,6.21,54.57,33.11,6.11,114.73
1870,597.99,435.97,2,2.28,416.52,455.42,2889.10,297.08,321.22,378.42,6.12,57.55,28.25,8.08,150.90
1871,597.57,432.82,2,2.36,445.60,420.05,2788.83,375.78,554.00,404.68,6.39,59.95,26.33,7.34,137.36
1872,699.08,448.49,2,2.40,418.87,478.10,3214.53,328.51,232.57,420.28,6.47,63.04,23.68,6.81,125.76
1873,726.10,494.86,2,2.54,462.68,527.04,4729.96,394.38,2121.52,536.64,5.91,64.18,24.86,5.05,183.71
1874,634.73,466.16,2,2.49,409.22,523.10,3897.27,318.16,217.81,410.53,6.21,60.95,28.22,4.62,164.76
1875,706.07,514.10,2,2.51,429.74,598.46,6029.26,406.21,257.25,483.08,5.96,61.65,28.40,3.99,191.29
1876,805.63,486.76,2,2.45,448.00,525.52,4494.58,423.11,247.93,620.70,6.43,59.47,29.54,4.56,175.22
1877,734.30,498.02,2,2.39,456.29,539.75,5289.05,326.65,144.33,480.84,6.78,59.26,27.47,6.49,173.95
1878,859.01,589.92,2,2.38,524.67,655.17,10888.20,370.64,218.55,397.85,6.50,63.53,24.67,5.29,261.72
1879,707.80,434.09,2,2.51,401.99,466.20,3313.75,400.60,249.99,532.29,6.49,63.79,24.66,5.07,150.58
1880,757.93,550.74,2,2.45,483.06,618.41,7630.41,409.92,259.77,554.34,6.50,61.21,27.22,5.07,230.89
1881,710.17,521.98,2,2.35,485.57,558.39,6390.52,350.42,470.17,397.43,7.34,64.69,23.07,4.90,211.05
1882,694.78,511.13,2,2.50,485.05,537.21,5456.62,324.33,207.99,366.71,7.19,67.47,19.12,6.23,219.58
1883,737.72,481.09,2,2.72,443.64,518.54,4685.45,404.41,1688.23,510.65,6.28,69.24,20.02,4.46,192.91
1884,568.79,425.11,2,2.40,454.88,395.34,2811.72,332.52,391.03,425.34,6.02,60.39,27.25,6.34,128.35
1885,855.05,508.21,2,2.38,546.79,469.64,5892.25,323.92,146.85,369.93,5.42,62.91,24.03,7.64,168.31
1886,572.34,417.23,2,2.42,419.53,414.93,2446.40,259.19,315.01,344.48,6.57,58.75,26.09,8.59,129.09
1887,654.78,395.74,2,2.40,428.30,363.18,2372.80,328.45,1157.16,389.22,7.10,61.97,21.86,9.07,108.11
1888,732.41,482.94,2,2.52,448.35,517.52,4499.59,377.54,715.47,357.80,6.91,65.91,18.83,8.35,159.64
1889,661.20,440.96,2,2.49,453.03,428.89,3251.28,292.83,268.97,367.69,6.61,59.61,26.44,7.33,148.07
1890,541.75,387.71,2,2.57,394.11,381.32,1920.55,363.38,162.20,512.73,5.94,57.62,29.52,6.92,102.56
1891,647.86,464.05,2,2.54,424.07,504.02,3903.13,386.42,154.72,466.88,5.69,60.63,29.84,3.85,146.80
1892,651.67,459.97,2,3.10,478.96,440.99,3673.06,297.83,344.69,394.03,6.38,59.35,28.47,5.80,139.73
1893,681.99,474.55,2,2.48,559.17,389.92,4662.68,365.93,160.70,413.02,5.51,61.89,26.55,6.05,150.83
1894,643.79,418.29,2,2.49,428.88,407.71,2671.11,325.64,282.53,467.47,5.99,64.89,23.42,5.71,112.41
1895,741.14,508.47,2,2.55,567.70,449.24,5867.20,392.33,229.69,439.94,6.50,64.44,23.84,5.21,199.92
1896,795.59,542.68,2,2.47,492.78,592.59,8442.16,414.25,812.88,458.83,6.38,66.54,22.60,4.49,235.08
1897,846.11,515.64,2,2.33,516.35,514.92,5622.91,343.79,834.93,385.28,6.83,66.03,23.57,3.58,203.72
1898,978.04,564.66,2,2.48,423.42,705.89,12877.07,379.91,1061.54,481.47,7.81,65.38,20.18,6.62,243.93
1899,620.06,417.53,2,2.42,428.87,406.20,2609.25,389.83,259.72,461.95,7.69,60.30,24.70,7.31,162.69
1900,644.19,473.92,2,2.66,488.76,459.09,3990.33,335.28,577.54,428.90,8.20,52.32,33.08,6.40,190.26
1901,882.21,503.11,2,2.37,490.92,515.30,5889.84,367.85,539.40,399.87,7.71,58.87,27.22,6.20,204.82
1902,819.42,465.50,2,2.49,465.62,465.38,4086.22,348.00,474.99,413.31,7.52,63.18,23.88,5.42,152.86
1903,586.76,397.40,2,2.41,406.72,388.08,2129.67,351.64,314.26,391.09,7.74,64.06,20.75,7.45,128.86
1904,914.00,544.11,2,2.39,460.70,627.52,9064.97,320.79,182.41,361.55,6.48,66.79,20.42,6.32,210.17
1905,636.93,-1778.55,2,2.28,-4021.03,463.93,2766.02,357.08,196.72,389.21,6.86,64.55,20.35,8.24,150.82
1906,720.78,531.03,2,2.49,511.52,550.53,6532.75,299.83,724.65,372.90,6.69,67.79,19.56,5.97,211.89
1907,806.04,516.93,2,2.30,472.66,561.20,6594.17,379.75,939.31,397.91,6.40,74.61,14.22,4.77,180.99
1908,596.51,441.55,2,2.12,406.31,476.78,3534.18,288.42,164.86,339.73,6.99,75.28,12.90,4.83,124.16
1909,666.62,447.53,2,2.41,474.48,420.57,3543.70,363.90,315.54,418.38,7.09,70.22,17.60,5.09,165.21
1910,669.58,463.09,2,2.35,529.63,396.55,3910.01,313.39,1058.60,358.63,6.66,61.42,26.38,5.54,159.63
1911,628.52,503.67,2,2.23,512.30,495.04,4926.23,324.66,557.50,380.51,7.17,64.33,23.78,4.71,182.69
1912,631.23,453.42,2,2.25,489.42,417.42,3952.19,337.32,493.19,391.97,7.44,52.59,33.42,6.55,154.19
1913,671.44,468.72,2,2.44,426.18,511.27,4216.87,296.52,474.00,395.87,8.67,50.94,33.06,7.33,161.96
1914,681.23,463.06,2,2.21,530.32,395.80,5087.62,401.80,1651.50,448.66,6.92,70.49,17.01,5.57,168.70
1915,616.16,425.52,2,2.34,464.11,386.94,2906.62,435.33,246.51,514.65,7.12,60.67,24.21,7.99,124.58
1916,759.45,498.80,2,2.34,561.46,436.13,5282.25,331.14,404.74,432.74,7.43,55.33,30.27,6.96,178.67
1917,601.61,417.97,2,2.25,420.55,415.39,2649.88,399.85,239.96,404.29,7.42,63.85,20.09,8.64,137.06
1918,668.28,469.59,2,2.31,429.60,509.58,4064.81,374.27,209.49,422.78,6.98,68.99,15.87,8.16,163.25
1919,627.57,454.15,2,2.37,506.31,401.98,3618.47,297.05,1010.70,403.68,6.45,66.45,21.61,5.49,157.81
1920,553.65,408.59,2,2.39,378.94,438.25,2474.66,348.19,1236.03,475.55,6.01,66.58,20.63,6.78,112.93
1921,633.70,448.25,2,2.25,452.84,443.65,3212.31,283.66,162.20,357.52,5.33,65.36,23.02,6.29,146.82
1922,598.68,441.19,2,2.22,388.80,493.58,3495.47,393.44,271.79,497.37,5.43,66.95,23.91,3.71,124.62
1923,789.37,534.59,2,2.15,480.86,588.32,7046.18,317.94,145.21,333.22,6.44,68.02,21.81,3.74,218.36
1924,600.96,416.36,2,2.32,421.48,411.24,2505.28,334.96,460.03,368.34,6.34,65.12,22.57,5.98,123.06
1925,610.51,427.43,2,2.47,411.02,443.84,2849.60,313.75,379.90,443.81,5.78,66.63,21.41,6.18,104.67
1926,716.08,463.39,2,2.58,465.33,461.46,3647.61,331.65,547.01,418.88,6.48,60.36,26.10,7.06,163.90
1927,856.42,-1682.21,2,2.71,-3801.40,436.99,6397.15,393.20,242.08,458.42,6.02,56.14,32.26,5.58,194.15
1928,789.41,558.39,2,2.62,505.07,611.71,8872.10,391.35,370.17,455.89,6.48,60.90,27.40,5.22,218.22
1929,951.48,572.27,2,2.29,473.88,670.67,11324.37,337.27,435.36,450.66,7.95,64.51,19.70,7.85,267.25
1930,604.21,401.50,2,2.25,404.31,398.70,2424.76,360.65,1813.42,456.14,7.44,64.00,22.52,6.04,150.84
1931,617.92,419.17,2,2.19,417.52,420.82,2586.45,369.75,682.34,513.68,7.37,57.80,28.50,6.33,133.57
1932,727.73,511.02,2,2.24,514.28,507.77,5222.43,346.71,166.29,464.50,8.16,55.24,28.80,7.80,231.19
1933,717.61,482.01,2,2.16,483.10,480.93,4660.85,435.98,236.62,463.65,8.38,60.94,22.39,8.29,193.13
1934,856.71,480.03,2,2.34,553.12,406.93,4757.84,566.32,807.77,467.35,8.94,58.13,26.63,6.30,192.30
1935,655.96,454.95,2,2.31,507.09,402.81,3724.86,378.70,401.84,445.58,7.32,59.78,25.14,7.76,165.89
1936,766.08,457.88,2,2.23,523.95,391.82,4187.46,350.97,151.53,403.69,8.87,59.84,23.32,7.96,174.09
1937,854.54,536.92,2,2.31,457.94,615.90,7798.36,427.11,253.23,538.51,8.38,60.46,24.56,6.59,236.19
1938,701.66,465.48,2,2.25,436.17,494.78,3909.51,327.18,529.46,511.36,7.55,62.25,22.76,7.44,156.38
1939,705.95,438.49,2,2.28,472.69,404.28,3594.07,386.61,258.38,516.21,6.32,59.17,28.27,6.25,144.43
1940,615.71,460.09,2,2.35,472.24,447.94,3478.32,345.91,556.23,434.01,6.31,58.33,28.62,6.73,147.62
1941,727.07,488.41,2,2.42,472.46,504.36,5057.70,333.05,192.57,377.03,6.26,57.96,29.27,6.51,162.09
1942,598.69,431.96,2,2.21,401.43,462.49,3002.81,327.16,731.30,376.53,6.16,60.95,26.56,6.34,122.51
1943,910.98,530.76,2,2.36,576.49,485.03,6396.84,365.95,954.48,434.79,8.10,61.12,23.87,6.91,222.29
1944,713.11,485.89,2,2.37,539.80,431.97,4945.68,363.63,205.33,401.50,7.43,54.26,32.98,5.33,193.82
1945,698.17,504.48,2,2.44,533.10,475.85,4826.31,300.45,493.97,366.16,7.82,60.84,23.94,7.41,201.65
1946,804.87,539.09,2,2.37,454.40,623.78,6744.10,315.13,845.12,420.38,8.77,64.08,19.12,8.03,235.52
1947,757.89,445.50,2,2.32,420.00,471.01,3345.86,367.60,185.88,388.53,8.37,62.64,20.76,8.23,161.48
1948,723.35,472.79,2,2.38,445.23,500.34,4277.15,443.72,551.55,503.54,8.10,57.47,26.42,8.00,177.68
1949,789.97,494.79,2,2.25,471.92,517.65,5107.01,341.70,450.15,362.74,8.13,52.99,30.69,8.19,195.69
1950,846.19,470.46,2,2.27,517.25,423.67,4668.60,341.70,156.71,436.49,6.88,57.66,29.30,6.15,167.37
1951,752.83,520.92,2,2.47,450.08,591.76,6173.98,359.09,250.32,497.78,6.74,59.86,26.77,6.62,232.46
1952,719.64,458.01,2,2.47,440.76,475.25,3719.38,324.34,1322.40,387.44,7.95,56.42,29.60,6.04,194.25
1953,762.04,504.14,2,2.42,547.01,461.28,5196.62,342.13,282.37,365.14,7.34,57.81,24.75,10.10,211.34
1954,711.78,466.40,2,2.38,481.40,451.40,3908.62,358.76,536.37,440.36,8.26,57.49,25.68,8.58,187.64
1955,708.34,478.68,2,2.38,519.79,437.56,4850.57,338.57,255.95,406.09,7.58,54.05,33.33,5.03,191.53
1956,827.04,479.43,2,2.45,427.80,531.07,5592.60,410.44,272.55,445.98,6.56,54.87,33.03,5.54,177.72
1957,694.46,513.99,2,2.37,479.84,548.13,5950.19,410.19,198.32,482.82,6.52,56.16,31.50,5.81,205.98
1958,641.79,450.24,2,2.36,423.17,477.31,3466.02,358.66,196.50,461.27,6.51,55.57,32.06,5.87,158.87
1959,610.72,452.24,2,2.47,478.77,425.71,3523.81,335.10,616.36,444.26,6.80,54.16,32.09,6.95,162.05
1960,647.13,478.75,2,2.24,487.16,470.33,4343.65,362.00,718.74,392.97,6.41,60.48,27.12,6.00,162.03
1961,774.01,524.20,2,2.32,444.17,604.22,7055.54,416.69,304.59,458.49,6.53,64.08,23.45,5.94,216.72
1962,692.60,454.83,2,2.23,475.36,434.30,3485.53,345.46,253.91,470.68,8.34,63.13,19.75,8.78,188.12
1963,815.05,526.98,2,2.21,611.27,442.70,7388.38,383.41,305.66,423.69,6.74,60.19,29.17,3.89,213.89
1964,761.67,535.78,2,2.32,498.90,572.66,6644.29,284.54,478.63,354.55,7.36,63.79,22.11,6.74,218.33
1965,761.36,472.57,2,2.29,461.51,483.63,4202.42,337.32,2765.05,384.69,8.96,54.83,28.70,7.51,189.31
1966,885.57,546.50,2,2.30,630.67,462.33,9228.44,395.29,236.64,500.53,6.69,60.81,28.19,4.31,224.65
1967,763.95,471.31,2,2.45,447.00,495.62,3899.10,365.36,212.38,515.08,7.03,56.42,30.74,5.80,179.35
1968,782.71,527.86,2,2.51,536.45,519.27,6040.75,393.87,349.48,534.91,7.03,51.10,36.87,5.00,209.45
1969,829.96,528.67,2,2.59,574.88,482.47,7565.68,408.52,289.42,472.77,6.62,58.21,28.97,6.19,213.29
1970,800.15,458.38,2,2.44,477.83,438.93,3766.59,323.13,684.80,422.02,8.09,53.71,31.30,6.90,183.84
1971,813.08,557.74,2,2.19,604.79,510.69,8710.58,321.54,209.49,372.11,6.76,57.93,28.97,6.34,249.47
1972,651.99,425.52,2,2.83,403.42,447.61,2922.92,369.52,452.02,364.42,6.58,54.36,32.83,6.24,131.29
1973,651.55,467.31,2,2.42,483.19,451.44,3731.65,371.03,236.18,474.84,6.92,49.79,37.36,5.93,172.32
1974,884.86,542.88,2,2.26,578.61,507.15,8786.32,400.96,836.90,423.29,6.74,57.39,30.74,5.12,205.01
1975,866.95,586.77,2,2.22,477.33,696.20,12889.35,397.34,209.41,510.04,6.79,59.22,28.68,5.31,295.17
1976,599.37,398.10,2,1.97,424.29,371.92,2257.81,269.33,562.76,331.57,7.88,59.53,26.24,6.35,124.40
1977,703.50,434.56,2,2.06,440.99,428.14,2883.88,311.71,502.95,387.18,8.78,55.71,26.84,8.68,156.76
1978,820.38,522.98,2,2.05,516.28,529.67,6800.25,475.06,348.84,510.37,7.33,65.35,20.50,6.81,208.79
1979,775.78,470.66,2,2.03,458.22,483.09,4386.88,295.04,730.56,337.21,8.12,60.26,25.59,6.04,177.46
1980,901.40,492.13,2,1.98,438.05,546.21,6340.28,386.01,2882.51,460.06,6.96,62.03,24.15,6.86,173.20
1981,538.69,406.90,2,1.95,406.22,407.58,2440.23,389.77,243.60,441.22,6.75,65.43,21.28,6.54,127.99
1982,810.43,547.97,2,1.98,502.52,593.42,7920.41,411.67,200.25,502.13,6.56,67.71,19.62,6.11,208.77
1983,890.99,554.35,2,1.96,517.74,590.96,7506.23,355.09,209.80,422.19,7.06,65.17,19.22,8.55,223.82
1984,852.07,572.65,2,2.12,478.06,667.24,10639.33,298.46,183.40,381.43,6.76,70.61,16.73,5.89,242.01
1985,659.69,468.07,2,1.95,490.92,445.22,3837.44,418.22,226.10,484.37,6.51,66.59,22.16,4.74,168.28
1986,605.80,448.26,2,1.93,484.45,412.07,3532.95,322.64,821.72,423.37,6.42,56.78,31.21,5.60,147.78
1987,736.23,505.74,2,1.99,538.62,472.86,5151.08,378.31,947.32,514.05,6.59,54.62,32.62,6.16,170.58
1988,626.56,428.46,2,1.97,434.39,422.53,2917.16,392.90,402.79,460.17,7.41,54.46,29.65,8.49,129.69
1989,628.31,456.80,2,1.88,482.88,430.72,3608.14,351.67,223.33,406.17,6.89,61.80,25.24,6.08,136.27
1990,806.58,475.80,2,1.95,499.91,451.69,4336.75,348.78,312.64,460.87,6.68,61.65,25.49,6.18,155.04
1991,663.63,475.03,2,2.01,437.45,512.61,4410.57,308.56,146.12,374.01,6.23,59.77,28.91,5.09,153.51
1992,579.03,404.81,2,1.96,404.97,404.66,2443.29,389.10,270.38,413.04,6.47,58.22,27.13,8.18,99.14
1993,731.94,499.97,2,1.97,541.96,457.97,5236.68,317.73,475.72,354.29,6.27,66.53,21.38,5.82,166.66
1994,645.43,466.11,2,1.98,495.23,436.98,3860.77,330.80,945.82,445.37,6.40,64.25,22.51,6.84,143.36
1995,724.74,450.42,2,1.94,405.43,495.41,3578.70,309.48,775.64,406.64,7.50,64.33,20.34,7.83,146.16
1996,664.29,423.18,2,2.07,446.24,400.13,2801.77,349.41,307.71,377.97,8.32,60.69,21.19,9.80,133.36
1997,715.67,523.08,2,2.09,554.24,491.92,6137.97,352.88,182.26,548.61,7.23,58.91,27.11,6.76,185.85
1998,560.19,410.78,2,1.97,405.58,415.97,2441.74,315.30,854.83,446.81,6.92,54.06,30.34,8.68,110.75
